#
0.13577807465110 0.55300157670751 0.31122034864139 
0.22914650848428 0.42599308285798 0.34486040865774 
0.20815127541396 0.32599343632091 0.46585528826513 
0.22063238714660 0.13970579749834 0.63966181535506 
0.10338716001478 0.50380661325630 0.39280622672892 
0.55150068903637 0.16393471827257 0.28456459269105 
0.41181519194192 0.07435077901568 0.51383402904240 
0.10624343944203 0.47211544525332 0.42164111530465 
0.52176655252896 0.21403446394667 0.26419898352438 
0.21830950124962 0.55236209407633 0.22932840467405 
0.22591765718884 0.54150319414750 0.23257914866365 
0.55613149624939 0.30668096368895 0.13718754006166 
0.35040502853795 0.38317871661958 0.26641625484247 
0.44294453189380 0.15139474438230 0.40566072372390 
0.19936386454973 0.43890887339644 0.36172726205383 
0.58449367214199 0.01763561739799 0.39787071046001 
0.04891017910404 0.17633052278839 0.77475929810756 
0.11447378789431 0.20766076257312 0.67786544953256 
0.44804196489331 0.18252530139341 0.36943273371328 
0.45296486855829 0.48833301449062 0.05870211695109 
0.06118276777011 0.45186045690932 0.48695677532057 
0.29802603937722 0.44224241332524 0.25973154729754 
0.76705777488631 0.18598938754245 0.04695283757124 
0.37599870753928 0.38950523086955 0.23449606159118 
0.32486379530629 0.30402343751262 0.37111276718108 
0.43277083974064 0.16378558896629 0.40344357129308 
0.60615250094397 0.10266916434408 0.29117833471195 
0.24630623306700 0.40944283690638 0.34425093002662 
0.13581969275521 0.48389941123886 0.38028089600593 
0.41789904154550 0.49615316983871 0.08594778861579 
0.43948692294078 0.31501511865238 0.24549795840684 
0.35812999828659 0.37878821253755 0.26308178917586 
0.36808213115593 0.33805820485707 0.29385966398700 
0.39227104829669 0.10729366524128 0.50043528646204 
0.12333977086491 0.23078897980097 0.64587124933412 
0.72323438520248 0.23881488690346 0.03795072789405 
0.11236523455926 0.60544314826440 0.28219161717635 
0.00641684251775 0.44808850860963 0.54549464887262 
0.21603533950589 0.54654122109011 0.23742343940399 
0.01547601744997 0.25935537355783 0.72516860899220 
#
