#
0.05798719806116 0.27301587087821 0.21279589442643 0.45620103663420 
0.19451723203532 0.17233265548235 0.41473223683506 0.21841787564727 
0.05449868967069 0.16264806584919 0.49086573426816 0.29198751021196 
0.40046322687524 0.02655339803202 0.10845533076178 0.46452804433097 
0.28208994169795 0.20825281872715 0.26276390721943 0.24689333235546 
0.14560230236900 0.49948105538577 0.27828096889230 0.07663567335292 
0.30494895036029 0.26638280756451 0.35438408634624 0.07428415572896 
0.41666101129495 0.12918945817249 0.19998654454122 0.25416298599134 
0.20742841861259 0.29410457926673 0.30490945379539 0.19355754832528 
0.20405367854343 0.02356921750607 0.34894803266830 0.42342907128221 
0.23403203133655 0.37326527791130 0.02809715133452 0.36460553941763 
0.49361103937541 0.25252672771152 0.19060186051582 0.06326037239725 
0.05505153112962 0.05141200859442 0.54188650865290 0.35164995162305 
0.01449386632552 0.26466782149102 0.38588475273533 0.33495355944813 
0.10597527371341 0.20091572761995 0.14715758640858 0.54595141225806 
0.30184740200843 0.10908427383699 0.34071680290720 0.24835152124737 
0.30893140934144 0.27861585306294 0.06975923855471 0.34269349904090 
0.26475583823525 0.22882020692162 0.31196585407276 0.19445810077037 
0.35533690365397 0.42860782271620 0.16815176963828 0.04790350399154 
0.24513340459882 0.28868818933976 0.28893818357677 0.17724022248464 
0.29529457098997 0.07915787677664 0.38919316841743 0.23635438381595 
0.26965145855600 0.33518151531112 0.01717706468639 0.37798996144649 
0.23289909475965 0.19535281541127 0.37555145839034 0.19619663143873 
0.45031803394120 0.14081346737530 0.10148703029886 0.30738146838464 
0.09936736323222 0.40923819006394 0.22515967928026 0.26623476742358 
0.29363226200504 0.20142168973152 0.41551831086959 0.08942773739385 
0.41587732553216 0.42140067883904 0.15003837487331 0.01268362075549 
0.28635794751590 0.11088230354210 0.30061596048889 0.30214378845311 
0.31561376483345 0.22382501761995 0.12788061773347 0.33268059981312 
0.37584394583883 0.02472847544766 0.15577387721645 0.44365370149705 
0.13297309905887 0.41162701332661 0.26235399904834 0.19304588856617 
0.20592737843052 0.52607170509660 0.14031540748419 0.12768550898869 
0.15558974691986 0.13541208956950 0.69762718132225 0.01137098218839 
0.04238154236193 0.15054574842443 0.32921507830437 0.47785763090927 
0.01448512817295 0.46131524698145 0.50891494764868 0.01528467719692 
0.07926036117933 0.39577079641825 0.17036575194782 0.35460309045460 
0.23374775940362 0.46415961234516 0.06418105913904 0.23791156911218 
0.64133662349419 0.10904112302751 0.01181294829344 0.23780930518486 
0.18390255964099 0.10077845033077 0.24592880006231 0.46939018996593 
0.10512160321635 0.44413232397201 0.39410584726072 0.05664022555092 
#
